CUI,HGNC ID
C1335835,HGNC:10992
C1335836,HGNC:3018
C1335837,HGNC:11005
C1335840,HGNC:11097
C1335841,HGNC:11098
C1335842,HGNC:11099
C1335843,HGNC:11100
C1335844,HGNC:11101
C1335845,HGNC:11104
C1335846,HGNC:11105
C1335847,HGNC:11106
C1335848,HGNC:11107
C1335849,HGNC:11108
C1335850,HGNC:11109
C1335851,HGNC:11141
C1335858,HGNC:11205
C1335859,HGNC:11217
C1335860,HGNC:11250
C1335862,HGNC:11300
C1335864,HGNC:11320
C1335865,HGNC:11322
C1335866,HGNC:11330
C1335867,HGNC:11331
C1335868,HGNC:11332
C1335869,HGNC:11333
C1335870,HGNC:11334
C1335871,HGNC:11329
C1335872,HGNC:11362
C1335873,HGNC:11363
C1335874,HGNC:11365
C1335875,HGNC:11366
C1335876,HGNC:11367
C1335877,HGNC:11368
C1335878,HGNC:11374
C1335879,HGNC:11386
C1335892,HGNC:11491
C1336556,HGNC:11522
C1336557,HGNC:11523
C1336558,HGNC:11524
C1336560,HGNC:11543
C1336561,HGNC:11544
C1336562,HGNC:11545
C1336563,HGNC:11546
C1336564,HGNC:11535
C1336565,HGNC:11536
C1336566,HGNC:17303
C1336567,HGNC:11537
C1336568,HGNC:11539
C1336569,HGNC:11540
C1336571,HGNC:11541
C1336573,HGNC:11542
C1336574,HGNC:11557
C1336575,HGNC:43
C1336576,HGNC:44
C1336578,HGNC:11577
C1336579,HGNC:11584
C1336594,HGNC:11589
C1336596,HGNC:11633
C1336598,HGNC:11649
C1336599,HGNC:11692
C1336601,HGNC:11719
C1336602,HGNC:11724
C1336603,HGNC:11726
C1336604,HGNC:11728
C1336605,HGNC:11729
C1336606,HGNC:11744
C1336607,HGNC:11751
C1336608,HGNC:11752
C1336620,HGNC:11765
C1336621,HGNC:11768
C1336622,HGNC:11769
C1336623,HGNC:11771
C1336624,HGNC:11772
C1336625,HGNC:11774
C1336626,HGNC:11785
C1336627,HGNC:11786
C1336629,HGNC:11821
C1336630,HGNC:11822
C1336631,HGNC:11824
C1336634,HGNC:11848
C1336635,HGNC:11849
C1336636,HGNC:11850
C1336637,HGNC:11851
C1336638,HGNC:16711
C1336639,HGNC:15631
C1336640,HGNC:15632
C1336641,HGNC:11876
C1336642,HGNC:5318
C1336643,HGNC:11904
C1336644,HGNC:11905
C1336645,HGNC:11909
C1336646,HGNC:11925
C1336647,HGNC:11931
C1336648,HGNC:11934
C1336653,HGNC:11940
C1336654,HGNC:11941
C1336655,HGNC:16476
C1336656,HGNC:11986
C1336657,HGNC:11989
C1336658,HGNC:11990
C1336659,HGNC:11992
C1336660,HGNC:17008
C1336661,HGNC:12006
C1336662,HGNC:12005
C1336663,HGNC:12014
C1336664,HGNC:12030
C1336665,HGNC:12034
C1336666,HGNC:12036
C1336670,HGNC:12269
C1336671,HGNC:12270
C1336674,HGNC:12303
C1336675,HGNC:12304
C1336676,HGNC:14323
C1336677,HGNC:12347
C1336678,HGNC:15971
C1336679,HGNC:12373
C1336680,HGNC:30719
C1336681,HGNC:30743
C1336683,HGNC:12383
C1336686,HGNC:12386
C1336688,HGNC:12401
C1336690,HGNC:12435
C1336692,HGNC:12449
C1336694,HGNC:12450
C1336848,HGNC:12631
C1336926,HGNC:12657
C1336927,HGNC:12659
C1336929,HGNC:12665
C1336930,HGNC:12669
C1336931,HGNC:12672
C1336932,HGNC:12674
C1336933,HGNC:12682
C1336936,HGNC:12694
C1336937,HGNC:12724
C1336938,HGNC:12726
C1336984,HGNC:20224
C1336986,HGNC:15466
C1336988,HGNC:15939
C1336990,HGNC:12769
C1337001,HGNC:12782
C1337002,HGNC:12783
C1337005,HGNC:12786
C1337007,HGNC:12791
C1337027,HGNC:30932
C1337028,HGNC:10646
C1337029,HGNC:1625
C1337030,HGNC:12814
C1337031,HGNC:12829
C1337032,HGNC:12830
C1337033,HGNC:12831
C1337034,HGNC:12833
C1337037,HGNC:12840
C1337090,HGNC:2348
C1337091,HGNC:10630
C1337092,HGNC:10618
C1337096,HGNC:994
C1337098,HGNC:1058
C1337104,HGNC:11343
C1337105,HGNC:5156
C1337106,HGNC:11588
C1337107,HGNC:6761
C1337108,HGNC:6860
C1337109,HGNC:592
C1337110,HGNC:1762
C1337111,HGNC:9201
C1337112,HGNC:6081
C1337114,HGNC:10718
C1363878,HGNC:10645
C1363982,HGNC:11917
C1363984,HGNC:11916
C1364012,HGNC:3693
C1364020,HGNC:4445
C1364081,HGNC:7027
C1364082,HGNC:7381
C1364113,HGNC:10625
C1364142,HGNC:11119
C1364160,HGNC:11373
C1364508,HGNC:12015
C1364818,HGNC:620
C1366332,HGNC:5715
C1366355,HGNC:4854
C1366358,HGNC:7173
C1366370,HGNC:3546
C1366439,HGNC:10839
C1366441,HGNC:3392
C1366448,HGNC:11727
C1366449,HGNC:3537
C1366450,HGNC:936
C1366459,HGNC:971
C1366462,HGNC:8638
C1366463,HGNC:6596
C1366464,HGNC:3551
C1366475,HGNC:12828
C1366477,HGNC:11847
C1366479,HGNC:1499
C1366480,HGNC:6343
C1366486,HGNC:14582
C1366487,HGNC:3590
C1366488,HGNC:2355
C1366489,HGNC:6364
C1366490,HGNC:289
C1366496,HGNC:2594
C1366499,HGNC:7154
C1366500,HGNC:8910
C1366502,HGNC:11743
C1366503,HGNC:5100
C1366506,HGNC:19880
C1366509,HGNC:2897
C1366510,HGNC:6616
C1366512,HGNC:4564
C1366513,HGNC:1505
C1366514,HGNC:4897
C1366515,HGNC:6554
C1366516,HGNC:6116
C1366517,HGNC:10760
C1366519,HGNC:7157
C1366520,HGNC:11344
C1366521,HGNC:11346
C1366524,HGNC:10619
C1366525,HGNC:9991
C1366526,HGNC:1131
C1366527,HGNC:14085
C1366529,HGNC:6547
C1366530,HGNC:3700
C1366532,HGNC:24676
C1366535,HGNC:894
C1366536,HGNC:9864
C1366537,HGNC:1736
C1366544,HGNC:10257
C1366550,HGNC:4392
C1366555,HGNC:3012
C1366556,HGNC:1103
C1366557,HGNC:11766
C1366561,HGNC:1700
C1366562,HGNC:6149
C1366563,HGNC:11755
C1366564,HGNC:3415
C1366565,HGNC:11092
C1366566,HGNC:10626
C1366571,HGNC:6025
C1366572,HGNC:10639
C1366582,HGNC:10498
C1366583,HGNC:3349
C1366586,HGNC:16696
C1366587,HGNC:6943
C1366618,HGNC:1786
C1366622,HGNC:9833
C1366623,HGNC:626
C1366628,HGNC:13533
C1366631,HGNC:333
C1366644,HGNC:3443
C1366645,HGNC:1663
C1366646,HGNC:12693
C1366649,HGNC:356
C1366757,HGNC:3438
C1366763,HGNC:3318
C1366765,HGNC:6877
C1366767,HGNC:175
C1366777,HGNC:12032
C1366824,HGNC:12441
C1366837,HGNC:8729
C1366857,HGNC:4385
C1366875,HGNC:6873
C1366876,HGNC:6876
C1366882,HGNC:6871
C1366894,HGNC:9611
C1366897,HGNC:6874
C1366898,HGNC:6875
C1366903,HGNC:9113
C1366909,HGNC:6766
C1367028,HGNC:11926
C1367148,HGNC:5475
C1367177,HGNC:15936
C1367307,HGNC:11364
C1367342,HGNC:11730
C1367389,HGNC:6171
C1367441,HGNC:3594
C1367449,HGNC:989
C1367452,HGNC:4187
C1367453,HGNC:7980
C1367454,HGNC:11921
C1367455,HGNC:4702
C1367456,HGNC:125
C1367457,HGNC:12446
C1367458,HGNC:6572
C1367459,HGNC:11820
C1367460,HGNC:6514
C1367466,HGNC:7372
C1367469,HGNC:5164
C1367472,HGNC:3778
C1367475,HGNC:1639
C1367476,HGNC:7227
C1367477,HGNC:1628
C1367482,HGNC:483
C1367485,HGNC:9605
C1367517,HGNC:20453
C1367551,HGNC:1437
C1367553,HGNC:9071
C1367578,HGNC:644
C1367595,HGNC:3518
C1367597,HGNC:317
C1367601,HGNC:9051
C1367656,HGNC:7997
C1367657,HGNC:286
C1367671,HGNC:6866
C1367673,HGNC:6853
C1367675,HGNC:6848
C1367689,HGNC:9053
C1367699,HGNC:9976
C1367701,HGNC:2869
C1367702,HGNC:7525
C1367710,HGNC:1331
C1367714,HGNC:10637
C1367721,HGNC:3229
C1367731,HGNC:6881
C1368803,HGNC:9645
C1378702,HGNC:2620
C1382176,HGNC:2615
C1384510,HGNC:132
C1384511,HGNC:2445
C1384512,HGNC:2447
C1384513,HGNC:2446
C1384524,HGNC:7643
C1384538,HGNC:11749
C1384616,HGNC:11825
C1384617,HGNC:6551
C1384665,HGNC:4886
C1412045,HGNC:5
C1412046,HGNC:7
C1412050,HGNC:16
C1412051,HGNC:17
C1412052,HGNC:18
C1412053,HGNC:19
C1412054,HGNC:20
C1412055,HGNC:21
C1412056,HGNC:22
C1412057,HGNC:23
C1412058,HGNC:29
C1412059,HGNC:30
C1412060,HGNC:31
C1412061,HGNC:32
C1412062,HGNC:33
C1412063,HGNC:34
C1412064,HGNC:35
C1412065,HGNC:36
C1412066,HGNC:37
C1412067,HGNC:38
C1412068,HGNC:39
C1412069,HGNC:41
C1412070,HGNC:42
C1412071,HGNC:45
C1412072,HGNC:46
C1412073,HGNC:48
C1412074,HGNC:49
C1412075,HGNC:50
C1412076,HGNC:52
C1412077,HGNC:53
C1412078,HGNC:54
C1412079,HGNC:55
C1412080,HGNC:56
C1412081,HGNC:57
C1412082,HGNC:59
C1412083,HGNC:60
C1412084,HGNC:61
C1412085,HGNC:62
C1412086,HGNC:63
C1412087,HGNC:64
C1412088,HGNC:65
C1412089,HGNC:66
C1412090,HGNC:67
C1412091,HGNC:68
C1412092,HGNC:69
C1412093,HGNC:70
C1412094,HGNC:71
C1412095,HGNC:72
C1412096,HGNC:73
C1412097,HGNC:76
C1412098,HGNC:78
C1412099,HGNC:79
C1412100,HGNC:80
C1412101,HGNC:81
C1412102,HGNC:82
C1412103,HGNC:83
C1412104,HGNC:84
C1412105,HGNC:85
C1412106,HGNC:87
C1412107,HGNC:89
C1412108,HGNC:90
C1412109,HGNC:91
C1412110,HGNC:92
C1412111,HGNC:93
C1412112,HGNC:94
C1412113,HGNC:95
C1412114,HGNC:99
C1412115,HGNC:100
C1412116,HGNC:101
C1412117,HGNC:102
C1412118,HGNC:103
C1412119,HGNC:104
C1412120,HGNC:105
C1412122,HGNC:108
C1412125,HGNC:115
C1412126,HGNC:117
C1412127,HGNC:118
C1412128,HGNC:119
C1412129,HGNC:120
C1412130,HGNC:121
C1412131,HGNC:122
C1412132,HGNC:123
C1412133,HGNC:124
C1412134,HGNC:126
C1412135,HGNC:127
C1412136,HGNC:129
C1412137,HGNC:130
C1412138,HGNC:133
C1412139,HGNC:134
C1412140,HGNC:135
C1412141,HGNC:136
C1412142,HGNC:137
C1412144,HGNC:139
C1412145,HGNC:140
C1412146,HGNC:141
C1412147,HGNC:142
C1412149,HGNC:144
C1412163,HGNC:161
C1412164,HGNC:162
C1412165,HGNC:163
C1412166,HGNC:164
C1412167,HGNC:165
C1412168,HGNC:166
C1412169,HGNC:167
C1412170,HGNC:168
C1412171,HGNC:169
C1412172,HGNC:170
C1412173,HGNC:177
C1412175,HGNC:179
C1412176,HGNC:180
C1412179,HGNC:186
C1412180,HGNC:187
C1412181,HGNC:188
C1412182,HGNC:190
C1412186,HGNC:195
C1412187,HGNC:196
C1412188,HGNC:197
C1412189,HGNC:198
C1412190,HGNC:199
C1412191,HGNC:200
C1412192,HGNC:201
C1412193,HGNC:202
C1412197,HGNC:206
C1412198,HGNC:207
C1412199,HGNC:208
C1412200,HGNC:209
C1412201,HGNC:210
C1412204,HGNC:213
C1412205,HGNC:214
C1412206,HGNC:215
C1412207,HGNC:216
C1412208,HGNC:218
C1412209,HGNC:219
C1412210,HGNC:220
C1412211,HGNC:221
C1412212,HGNC:222
C1412213,HGNC:223
C1412214,HGNC:224
C1412215,HGNC:225
C1412216,HGNC:226
C1412217,HGNC:227
C1412218,HGNC:228
C1412219,HGNC:229
C1412220,HGNC:232
C1412221,HGNC:233
C1412222,HGNC:234
C1412223,HGNC:235
C1412224,HGNC:236
C1412225,HGNC:237
C1412226,HGNC:238
C1412227,HGNC:239
C1412228,HGNC:241
C1412229,HGNC:242
C1412230,HGNC:243
C1412231,HGNC:244
C1412232,HGNC:245
C1412234,HGNC:248
C1412235,HGNC:249
C1412236,HGNC:250
C1412237,HGNC:251
C1412238,HGNC:252
C1412239,HGNC:253
C1412241,HGNC:255
C1412242,HGNC:256
C1412243,HGNC:257
C1412244,HGNC:259
C1412245,HGNC:262
C1412246,HGNC:263
C1412247,HGNC:264
C1412251,HGNC:268
C1412252,HGNC:269
C1412260,HGNC:280
C1412261,HGNC:283
C1412262,HGNC:291
C1412263,HGNC:292
C1412264,HGNC:297
C1412265,HGNC:298
C1412266,HGNC:303
C1412267,HGNC:304
C1412268,HGNC:307
C1412273,HGNC:314
C1412274,HGNC:315
C1412275,HGNC:316
C1412276,HGNC:318
C1412277,HGNC:319
C1412278,HGNC:320
C1412279,HGNC:321
C1412281,HGNC:324
C1412282,HGNC:325
C1412283,HGNC:326
C1412284,HGNC:327
C1412285,HGNC:329
C1412286,HGNC:330
C1412289,HGNC:339
C1412290,HGNC:341
C1412291,HGNC:343
C1412292,HGNC:344
C1412294,HGNC:346
C1412295,HGNC:347
C1412296,HGNC:349
C1412299,HGNC:352
C1412302,HGNC:358
C1412303,HGNC:359
C1412304,HGNC:360
C1412305,HGNC:361
C1412306,HGNC:362
C1412307,HGNC:17376
C1412309,HGNC:365
C1412311,HGNC:367
C1412312,HGNC:368
C1412313,HGNC:369
C1412314,HGNC:372
C1412315,HGNC:373
C1412316,HGNC:374
C1412317,HGNC:375
C1412318,HGNC:376
C1412319,HGNC:377
C1412320,HGNC:378
C1412321,HGNC:380
C1412322,HGNC:381
C1412323,HGNC:382
C1412324,HGNC:384
C1412325,HGNC:385
C1412326,HGNC:386
C1412327,HGNC:387
C1412328,HGNC:388
C1412329,HGNC:390
C1412330,HGNC:396
C1412331,HGNC:397
C1412332,HGNC:399
C1412333,HGNC:402
C1412334,HGNC:403
C1412335,HGNC:404
C1412336,HGNC:405
C1412337,HGNC:406
C1412338,HGNC:407
C1412339,HGNC:408
C1412340,HGNC:409
C1412341,HGNC:410
C1412342,HGNC:411
C1412343,HGNC:412
C1412344,HGNC:414
C1412345,HGNC:415
C1412346,HGNC:416
C1412347,HGNC:417
C1412348,HGNC:418
C1412355,HGNC:428
C1412356,HGNC:429
C1412357,HGNC:430
C1412358,HGNC:431
C1412359,HGNC:432
C1412360,HGNC:434
C1412361,HGNC:435
C1412362,HGNC:436
C1412363,HGNC:437
C1412364,HGNC:438
C1412365,HGNC:439
C1412366,HGNC:441
C1412367,HGNC:443
C1412371,HGNC:447
C1412372,HGNC:449
C1412373,HGNC:450
C1412374,HGNC:451
C1412375,HGNC:452
C1412376,HGNC:453
C1412379,HGNC:457
C1412381,HGNC:460
C1412382,HGNC:461
C1412383,HGNC:462
C1412384,HGNC:464
C1412385,HGNC:466
C1412386,HGNC:467
C1412387,HGNC:468
C1412388,HGNC:469
C1412389,HGNC:470
C1412390,HGNC:473
C1412391,HGNC:474
C1412392,HGNC:475
C1412393,HGNC:476
C1412394,HGNC:477
C1412395,HGNC:478
C1412396,HGNC:479
C1412397,HGNC:482
C1412398,HGNC:487
C1412399,HGNC:489
C1412400,HGNC:490
C1412401,HGNC:491
C1412402,HGNC:492
C1412403,HGNC:493
C1412404,HGNC:494
C1412405,HGNC:495
C1412407,HGNC:497
C1412409,HGNC:500
C1412417,HGNC:533
C1412418,HGNC:534
C1412419,HGNC:536
C1412420,HGNC:537
C1412421,HGNC:538
C1412422,HGNC:539
C1412423,HGNC:540
C1412424,HGNC:541
C1412425,HGNC:542
C1412426,HGNC:544
C1412427,HGNC:545
C1412428,HGNC:547
C1412429,HGNC:548
C1412430,HGNC:549
C1412431,HGNC:550
C1412433,HGNC:553
C1412434,HGNC:554
C1412435,HGNC:555
C1412436,HGNC:556
C1412437,HGNC:557
C1412438,HGNC:558
C1412439,HGNC:559
C1412440,HGNC:560
C1412441,HGNC:561
C1412442,HGNC:562
C1412443,HGNC:563
C1412444,HGNC:564
C1412445,HGNC:565
C1412446,HGNC:566
C1412447,HGNC:567
C1412448,HGNC:568
C1412449,HGNC:569
C1412450,HGNC:570
C1412451,HGNC:571
C1412452,HGNC:572
C1412453,HGNC:573
C1412454,HGNC:574
C1412455,HGNC:575
C1412456,HGNC:578
C1412457,HGNC:579
C1412458,HGNC:580
C1412459,HGNC:581
C1412460,HGNC:582
C1412463,HGNC:594
C1412466,HGNC:597
C1412467,HGNC:598
C1412468,HGNC:600
C1412469,HGNC:601
C1412470,HGNC:602
C1412471,HGNC:603
C1412472,HGNC:604
C1412473,HGNC:605
C1412475,HGNC:607
C1412476,HGNC:608
C1412477,HGNC:609
C1412478,HGNC:610
C1412479,HGNC:611
C1412480,HGNC:612
C1412481,HGNC:613
C1412483,HGNC:615
C1412484,HGNC:616
C1412485,HGNC:618
C1412486,HGNC:619
C1412487,HGNC:621
C1412491,HGNC:633
C1412492,HGNC:634
C1412493,HGNC:636
C1412494,HGNC:637
C1412495,HGNC:638
C1412496,HGNC:639
C1412497,HGNC:640
C1412498,HGNC:642
C1412499,HGNC:643
C1412500,HGNC:647
C1412501,HGNC:648
C1412502,HGNC:649
C1412504,HGNC:652
C1412506,HGNC:654
C1412507,HGNC:655
C1412510,HGNC:658
C1412511,HGNC:659
C1412513,HGNC:661
C1412514,HGNC:662
C1412515,HGNC:663
C1412516,HGNC:664
C1412517,HGNC:670
C1412519,HGNC:672
C1412520,HGNC:673
C1412521,HGNC:674
C1412522,HGNC:675
C1412523,HGNC:676
C1412524,HGNC:677
C1412525,HGNC:678
C1412526,HGNC:679
C1412527,HGNC:680
C1412528,HGNC:682
C1412529,HGNC:683
C1412530,HGNC:684
C1412531,HGNC:685
C1412532,HGNC:688
C1412533,HGNC:689
C1412534,HGNC:690
C1412535,HGNC:691
C1412536,HGNC:692
C1412537,HGNC:693
C1412538,HGNC:694
C1412544,HGNC:701
C1412545,HGNC:703
C1412546,HGNC:704
C1412547,HGNC:705
C1412548,HGNC:706
C1412549,HGNC:707
C1412550,HGNC:708
C1412551,HGNC:710
C1412552,HGNC:712
C1412553,HGNC:713
C1412554,HGNC:714
C1412555,HGNC:716
C1412556,HGNC:717
C1412558,HGNC:719
C1412560,HGNC:721
C1412562,HGNC:723
C1412563,HGNC:724
C1412564,HGNC:725
C1412566,HGNC:727
C1412567,HGNC:728
C1412573,HGNC:735
C1412574,HGNC:736
C1412575,HGNC:739
C1412576,HGNC:740
C1412578,HGNC:742
C1412579,HGNC:743
C1412580,HGNC:744
C1412581,HGNC:745
C1412582,HGNC:746
C1412585,HGNC:750
C1412586,HGNC:751
C1412587,HGNC:752
C1412588,HGNC:753
C1412591,HGNC:756
C1412592,HGNC:757
C1412596,HGNC:761
C1412610,HGNC:775
C1412611,HGNC:777
C1412612,HGNC:779
C1412614,HGNC:782
C1412615,HGNC:783
C1412616,HGNC:785
C1412617,HGNC:786
C1412620,HGNC:789
C1412621,HGNC:790
C1412622,HGNC:791
C1412623,HGNC:792
C1412625,HGNC:794
C1412626,HGNC:797
C1412627,HGNC:798
C1412628,HGNC:799
C1412629,HGNC:800
C1412630,HGNC:801
C1412631,HGNC:804
C1412632,HGNC:805
C1412633,HGNC:806
C1412634,HGNC:807
C1412635,HGNC:808
C1412637,HGNC:811
C1412638,HGNC:812
C1412639,HGNC:813
C1412640,HGNC:814
C1412641,HGNC:815
C1412642,HGNC:816
C1412643,HGNC:817
C1412645,HGNC:819
C1412646,HGNC:820
C1412647,HGNC:823
C1412653,HGNC:830
C1412654,HGNC:831
C1412656,HGNC:833
C1412658,HGNC:837
C1412659,HGNC:838
C1412661,HGNC:840
C1412662,HGNC:841
C1412663,HGNC:842
C1412664,HGNC:843
C1412666,HGNC:845
C1412667,HGNC:846
C1412668,HGNC:847
C1412669,HGNC:848
C1412671,HGNC:850
C1412672,HGNC:851
C1412673,HGNC:853
C1412674,HGNC:854
C1412675,HGNC:855
C1412676,HGNC:856
C1412677,HGNC:857
C1412681,HGNC:861
C1412682,HGNC:862
C1412684,HGNC:864
C1412685,HGNC:865
C1412686,HGNC:866
C1412687,HGNC:868
C1412688,HGNC:869
C1412689,HGNC:870
C1412690,HGNC:871
C1412691,HGNC:877
C1412696,HGNC:885
C1412697,HGNC:886
C1412698,HGNC:888
C1412699,HGNC:891
C1412706,HGNC:910
C1412707,HGNC:911
C1412708,HGNC:912
C1412709,HGNC:914
C1412710,HGNC:915
C1412711,HGNC:916
C1412712,HGNC:917
C1412714,HGNC:919
C1412715,HGNC:920
C1412716,HGNC:921
C1412717,HGNC:922
C1412718,HGNC:923
C1412719,HGNC:924
C1412720,HGNC:925
C1412721,HGNC:926
C1412722,HGNC:927
C1412723,HGNC:928
C1412724,HGNC:929
C1412725,HGNC:930
C1412726,HGNC:932
C1412727,HGNC:933
C1412728,HGNC:934
C1412729,HGNC:935
C1412730,HGNC:938
C1412731,HGNC:939
C1412732,HGNC:942
C1412733,HGNC:948
C1412734,HGNC:951
C1412735,HGNC:953
C1412736,HGNC:954
C1412737,HGNC:955
C1412738,HGNC:956
C1412739,HGNC:957
C1412740,HGNC:958
C1412741,HGNC:960
C1412742,HGNC:961
C1412743,HGNC:962
C1412744,HGNC:963
C1412745,HGNC:964
C1412746,HGNC:966
C1412747,HGNC:967
C1412749,HGNC:969
C1412750,HGNC:970
C1412751,HGNC:976
C1412752,HGNC:977
C1412753,HGNC:978
C1412756,HGNC:983
C1412759,HGNC:986
C1412760,HGNC:987
C1412761,HGNC:991
C1412762,HGNC:993
C1412763,HGNC:996
C1412764,HGNC:997
C1412765,HGNC:1000
C1412766,HGNC:1002
C1412767,HGNC:1005
C1412768,HGNC:1006
C1412769,HGNC:1007
C1412770,HGNC:1012
C1412772,HGNC:1015
C1412773,HGNC:1016
C1412774,HGNC:1017
C1412777,HGNC:1020
C1412778,HGNC:1022
C1412779,HGNC:1023
C1412780,HGNC:1024
C1412785,HGNC:1034
C1412787,HGNC:1036
C1412789,HGNC:1040
C1412790,HGNC:1041
C1412791,HGNC:1043
C1412792,HGNC:1044
C1412793,HGNC:1046
C1412794,HGNC:1047
C1412795,HGNC:1048
C1412796,HGNC:1049
C1412797,HGNC:1053
C1412798,HGNC:1054
C1412799,HGNC:1055
C1412800,HGNC:1059
C1412801,HGNC:1062
C1412802,HGNC:1063
C1412803,HGNC:1065
C1412804,HGNC:1067
C1412805,HGNC:1071
C1412806,HGNC:1075
C1412807,HGNC:1077
C1412808,HGNC:1080
C1412810,HGNC:1082
C1412811,HGNC:1083
C1412812,HGNC:1084
C1412813,HGNC:1087
C1412815,HGNC:1092
C1412816,HGNC:1093
C1412817,HGNC:1096
C1412819,HGNC:1099
C1412820,HGNC:1102
C1412821,HGNC:1104
C1412822,HGNC:1105
C1412823,HGNC:1106
C1412824,HGNC:1107
C1412825,HGNC:1108
C1412826,HGNC:1109
C1412828,HGNC:1116
C1412829,HGNC:1117
C1412830,HGNC:1118
C1412831,HGNC:1119
C1412832,HGNC:1120
C1412833,HGNC:1122
C1412835,HGNC:1125
C1412836,HGNC:1126
C1412837,HGNC:1127
C1412838,HGNC:1128
C1412839,HGNC:1129
C1412840,HGNC:1132
C1412841,HGNC:1133
C1412842,HGNC:1135
C1412843,HGNC:1136
C1412844,HGNC:1137
C1412845,HGNC:1138
C1412846,HGNC:1139
C1412847,HGNC:1140
C1412849,HGNC:1142
C1412850,HGNC:1143
C1412851,HGNC:1144
C1412854,HGNC:1149
C1412855,HGNC:1151
C1412856,HGNC:1152
C1412857,HGNC:1153
C1412858,HGNC:1157
C1412862,HGNC:1163
C1412864,HGNC:1165
C1412866,HGNC:1167
C1412868,HGNC:1169
C1412869,HGNC:1170
C1412870,HGNC:1171
C1412871,HGNC:1172
C1412873,HGNC:1174
C1412875,HGNC:1176
C1412879,HGNC:1181
C1412880,HGNC:1183
C1412881,HGNC:1184
C1412882,HGNC:1185
C1412884,HGNC:1187
C1412885,HGNC:1188
C1412886,HGNC:1189
C1412887,HGNC:1190
C1412889,HGNC:1192
C1412893,HGNC:1197
C1412906,HGNC:1212
C1412918,HGNC:1224
C1412922,HGNC:1228
C1412925,HGNC:1232
C1412926,HGNC:1233
C1412930,HGNC:1240
C1412931,HGNC:1241
C1412932,HGNC:1242
C1412933,HGNC:1243
C1412936,HGNC:1246
C1412937,HGNC:1247
C1412938,HGNC:1248
C1412939,HGNC:1249
C1412940,HGNC:1253
C1412946,HGNC:1260
C1412951,HGNC:1265
C1412954,HGNC:1268
C1412958,HGNC:1273
C1412969,HGNC:1286
C1412977,HGNC:1297
C1412978,HGNC:1298
C1412980,HGNC:1300
C1412981,HGNC:1301
C1412982,HGNC:1302
C1412984,HGNC:1305
C1412990,HGNC:1312
C1412992,HGNC:1314
C1412993,HGNC:1316
C1412994,HGNC:1317
C1412995,HGNC:1319
C1412996,HGNC:1320
C1412999,HGNC:1323
C1413000,HGNC:1324
C1413001,HGNC:1325
C1413004,HGNC:1328
C1413005,HGNC:1329
C1413006,HGNC:1330
C1413007,HGNC:1332
C1413008,HGNC:1333
C1413009,HGNC:1334
C1413010,HGNC:1335
C1413012,HGNC:1337
C1413014,HGNC:1339
C1413015,HGNC:1340
C1413019,HGNC:1346
C1413023,HGNC:1352
C1413024,HGNC:1353
C1413025,HGNC:1354
C1413028,HGNC:1357
C1413029,HGNC:1358
C1413030,HGNC:1359
C1413031,HGNC:1361
C1413032,HGNC:1362
C1413035,HGNC:1365
C1413036,HGNC:1366
C1413037,HGNC:1367
C1413038,HGNC:1368
C1413039,HGNC:1369
C1413040,HGNC:1370
C1413041,HGNC:1371
C1413042,HGNC:1372
C1413043,HGNC:1373
C1413044,HGNC:1374
C1413045,HGNC:1375
C1413046,HGNC:1377
C1413047,HGNC:1378
C1413049,HGNC:1380
C1413050,HGNC:1381
C1413051,HGNC:1382
C1413052,HGNC:1383
C1413053,HGNC:1384
C1413054,HGNC:1385
C1413055,HGNC:1386
C1413056,HGNC:1389
C1413057,HGNC:1390
C1413058,HGNC:1391
C1413059,HGNC:1392
C1413060,HGNC:1393
C1413061,HGNC:1394
C1413062,HGNC:1395
C1413063,HGNC:1396
C1413064,HGNC:1397
C1413065,HGNC:1399
C1413066,HGNC:1400
C1413067,HGNC:1401
C1413068,HGNC:1402
C1413069,HGNC:1403
C1413070,HGNC:1404
C1413071,HGNC:1405
C1413072,HGNC:1406
C1413073,HGNC:1407
C1413074,HGNC:1408
C1413075,HGNC:1409
C1413076,HGNC:1421
C1413078,HGNC:1424
C1413079,HGNC:1426
C1413080,HGNC:1434
C1413081,HGNC:1435
C1413083,HGNC:1438
C1413084,HGNC:1439
C1413085,HGNC:1440
C1413086,HGNC:1441
C1413087,HGNC:1443
C1413088,HGNC:1444
C1413089,HGNC:1445
C1413090,HGNC:1446
C1413091,HGNC:1447
C1413092,HGNC:1448
C1413093,HGNC:1449
C1413095,HGNC:1452
C1413096,HGNC:1455
C1413097,HGNC:1458
C1413098,HGNC:1459
C1413099,HGNC:1460
C1413100,HGNC:1461
C1413101,HGNC:1462
C1413102,HGNC:1463
C1413103,HGNC:1464
C1413104,HGNC:1469
C1413105,HGNC:1470
C1413106,HGNC:1472
C1413107,HGNC:1473
C1413108,HGNC:1474
C1413109,HGNC:1476
C1413110,HGNC:1477
C1413111,HGNC:1478
C1413112,HGNC:1479
C1413113,HGNC:1480
C1413114,HGNC:1481
C1413115,HGNC:1482
C1413116,HGNC:1483
C1413117,HGNC:1484
C1413118,HGNC:1485
C1413119,HGNC:1486
C1413120,HGNC:1487
C1413121,HGNC:1488
C1413123,HGNC:1490
C1413124,HGNC:1491
C1413125,HGNC:1492
C1413126,HGNC:1493
C1413127,HGNC:1494
C1413128,HGNC:1497
C1413131,HGNC:1502
